index	prompt1	prompt2	prompt3	prompt4
2779	In the image there are four military jets flying in a line, flying in a contrail which is a white smoke trail that is produced by the exhaust of the jet engines. The sky is clear and blue in color.	No.	Male.	Male.
2780	A plane with a red circle is flying in the sky.	No.	Female.	Female.
2781	In the image we can see there are two birds and a giraffe. In the background there are trees and fencing.	No.	Female.	Female.
2782	In this image we can see a few vehicles on the road, there are some traffic lights, buildings, trees, poles, street lights, a person walking on the road, the sky is clear.	No.	Female.	Male.
2783	In this image there is a car in the front. There are some trees in the background. There is a house in the background. There is a car in the front. There is a pole in the front. There is a signboard in the	No.	Female.	Male.
2784	In this image there are vehicles on the road. In the background there are buildings, trees, poles, sign boards, traffic lights, street lights, plants, grass, trees, vehicles, sky and clouds.	No.	Female.	Female.
2785	In this image we can see a lot of birds on a bench. In the background we can see a trash can, grass, a road, a dustbin, a pole and a few other objects.	No.	Female.	Female.
2786	A man is sitting on a chair with headphones on. Behind him, there is a bench and a wall.	No.	Male.	Male.
2787	In this image I can see two giraffes on the trunk of a tree. In the background I can see the trees, buildings and the sky.	No.	Female.	Female.
2788	In this image we can see giraffes in the zoo. In the background we can see trees, fence, stones, grass, poles, and the sky.	No.	Female.	Female.
2789	In this image there is a hydrant, beside the hydrant there is grass. In the background there are trees, buildings, poles, street lights, grass and the sky.	No.	Female.	Female.
2790	In this image there are a few people standing and a bus parked on the ground. In the background there are a few lights and a bus.	No.	Male.	Male.
2791	In this image we can see a red color hydrant on the ground. We can also see a pole and a yellow color line on the ground.	No.	Female.	Female.
2792	In this image there are two double decker buses on the road. On the left side of the image there is a person walking. In the background there is a tower and a clock tower.	No.	Female.	Male.
2793	In the center of the image there is a bus. In the background of the image there is a building and the sky.	No.	Female.	Female.
2794	In this image there are sheep in the front.	NO.	Female.	Female.
2795	This image shows an outdoor train ride, likely in a forest or a wooded area. The train is carrying several passengers, and the surroundings are lush with greenery. The train is equipped with a canopy, allowing passengers to enjoy the view from the top.	NO.	Female.	Male.
2796	In the foreground of the image, there is a wall and a fountain. In the background, there are buildings, trees, and a bird. There are birds on the rooftop. There is a bird flying in the sky.	No.	Female.	Female.
2797	In this image there are two birds standing on a rock in the water. On the right there are two birds standing on the rock. On the left there is a bird standing on the rock. In the background there is water. On the water there	No.	Female.	Female.
2798	In this image there are birds flying in the sky.	No.	Female.	Female.
2799	In this image there are buildings, there are boards with text on them, there are lights, there is a sign board with text on it, there is a road, there is a sky.	No.	Female.	Female.
2800	In this image we can see a train on the railway track, there are some people standing on the platform, there are some trees, buildings, and the sky is cloudy.	Yes.	Male.	Male.
2801	In this image we can see a train on the track. There are people in the train. There are trees in the background. There is a fence in the image.	No.	Female.	Female.
2802	In the image we can see there is a sign board, a pole, a flag, a bench, a yellow cart and a yellow car. In the background there is a building, trees, a car and the sky.	No.	Female.	Female.
2803	In this image there are vehicles on the road. There are people on the road. There are buildings and poles. There is a sign board. There is a solar panel on the vehicle.	No.	Female.	Male.
2804	In this image we can see a train on the railway track. In the background there are trees, poles, wires and the sky.	No.	Female.	Male.
2805	In the image there is a dog and a dog's dog, they are in a grassy area.	No.	Female.	Female.
2806	An illustration of a woman sitting on the ground with a leopard and a horse in an ancient, archway-like structure.	No.	Female.	Female.
2807	In this image there is a cow standing in front of a fence. Behind the cow there are trees.	No.	Female.	Female.
2808	In this image I can see few cows standing on the ground. In the background I can see the fence, the wall, the shed and the ground.	No.	Female.	Female.
2809	Two young boys are sitting on the grass, holding a football.	No.	Female.	Female.
2810	In the foreground of the image there is a man standing. In the background of the image there are houses, trees and the sky.	No.	Male.	Male.
2811	In the image we can see an elephant standing on the ground. In the background there are trees, plants, rocks, grass and the sky.	No.	Female.	Male.
2812	A bright blue sky frames the image, with a yellow boat on a lake.	No, there is no person in this image.	Female.	Female.
2813	In this image we can see two elephants riding on the ground. There are two people sitting on the elephants. There are trees in the background. There is a sky at the top of the image.	No.	Female.	Female.
2814	In this image we can see a boat on the water, there are trees, buildings, and the sky.	No.	Female.	Female.
2815	A woman is reading a book with a handbag. In the background, there is a hut, trees, a tower, a mountain and a house.	No.	Female.	Female.
2816	In this image we can see people holding umbrellas and walking on the road. In the background we can see buildings, bridge, water, sky and clouds.	No.	Male.	Male.
2817	In this image there are two elephants and a human.	No.	Female.	Female.
2818	In the foreground of the picture there is an elephant standing on the ground. In the background there are rocks, trees and a fence.	No.	Female.	Male.
2819	In this image we can see three persons standing on the snow. In the background we can see a board, a pole, a sign board, a person holding a bag and a woman.	No.	Female.	Female.
2820	In this image there are people standing on the ground. There are birds on the ground. There is a building in the background. There is a person holding an umbrella.	No.	Female.	Female.
2821	In this image we can see a person standing in the hallway. In the background we can see the door, windows, wall, and the ceiling.	No.	Male.	Male.
2822	In this image there is a dog sitting on the red cushions of a vehicle. In the background there is a glass window through which we can see a glass door and a few other objects.	No.	Female.	Female.
2823	In this image we can see a group of people running on the grass. In the background we can see a goal post, trees, poles, a net, a goal, a fence, a sky and some other objects.	Yes.	Male.	Male.
2824	In this image we can see two zebras standing on the grass.	No.	Female.	Female.
2825	A child is playing baseball, wearing a red helmet and a blue shirt with white writing.	Yes.	Male.	Male.
2826	In this image we can see a group of people are standing on the snow. In the background we can see the trees, boards, poles, sky and the ground.	No.	Male.	Male.
2827	In this image there are two people walking on the snow. Behind them there are trees. In the background there are mountains and there is a cloudy sky.	No.	Male.	Male.
2828	In this image we can see a person on the water, there are boats, trees, grass, plants, and the sky.	Yes.	Male.	Male.
2829	A couple are posing for a picture on a ski slope. In the background, there are mountains covered with snow.	Yes.	Male.	Male.
2830	A girl is skiing in the snow.	Yes.	Female.	Female.
2831	In this image there is a plant with flowers.	No.	Female.	Female.
2832	A man is standing on a skateboard and holding a bottle.	Yes.	Male.	Male.
2833	A plate of broccoli, a plate of fish and a knife and fork are on a wooden table.	No.	Female.	Female.
2834	In this image there are people standing and holding skis. In the background there are trees, mountains and the sky.	No.	Female.	Female.
2835	A man is doing a trick on a skateboard, he is attached to a skateboard. In the background, there are people watching him, there are trees and a banner.	Yes.	Male.	Male.
2836	Two boys are playing with carrots. They are both wearing red and green shirts. Behind them is a refrigerator with a sticker on it that says "Kentucky".	No.	Male.	Male.
2837	A boy is performing a skateboard trick. He is wearing a grey t-shirt, blue jeans, and a black hat. The skateboard is black and yellow. In the background, there are trees and grass.	Yes.	Male.	Male.
2838	In this image there is a grill with food on it. There are some food items on the grill. There is a person standing near the grill. There is a brick wall in the background.	Yes.	Male.	Male.
2839	In this image we can see a person holding a sandwich in his hand. In the background we can see the road, a person walking, a person standing and a person wearing white shirt.	No.	Female.	Male.
2840	In this image we can see a person standing on the stairs. In the background we can see a building, boards, stairs, railing, boards, boards, boards, boards, boards, boards, boards, boards, boards, boards, boards	Yes.	Male.	Male.
2841	In this image we can see a person sitting on the snowboard. In the background we can see the snow, mountains, poles, sky and the ground.	Yes.	Male.	Male.
2842	In this image we can see a table with many food items on it. On the table we can see a bowl, a plate, a bottle, a fork, a knife, a spoon, a paper, a paper clip, a pen, a	Yes.	Female.	Female.
2843	In the image we can see there is a person who is doing snowboarding. He is wearing goggles.	Yes.	Male.	Male.
2844	In this image there are people standing and holding umbrellas. In the middle of the image there is a water fountain. In the background there are buildings and trees.	Yes.	Female.	Female.
2845	A shirtless man is surfing in a body of water.	Yes.	Male.	Male.
2846	A fork is present on a plate of cheesecake.	No.	Female.	Female.
2847	A surfer is on a wave at a disc pool.	Yes.	Female.	Male.
2848	A wetsuit-wearing surfer is riding a surfboard in the ocean.	Yes.	Female.	Male.
2849	In this image there are people sitting on chairs around a table. On the table there is a cake. On the left side there is a woman standing and talking. On the right side there is a man standing and holding a camera. In the background	Yes.	Male.	Male.
2850	In this image there are three men standing on a surfboard. In the background there is a sea and there are some boats. At the top of the image there is the sky.	No.	Male.	Male.
2851	A man is surfing in the ocean.	Yes.	Male.	Male.
2852	A surfer is riding a wave on a surfboard. The image was taken during sunset.	Yes.	Female.	Female.
2853	A bedroom has a large leather king-sized bed with two white pillows and a beige blanket. To the left of the bed is a beige chair with a patterned cushion. To the right of the bed is a dark wooden nightstand with a	No.	Female.	Female.
2854	In this image we can see a toy sitting on the floor. In the background of the image there is a wall.	Yes.	Female.	Female.
2855	A woman is surfing on a surfboard in the ocean.	Yes.	Female.	Female.
2856	In this image there is a person standing on the beach. In the background there is a sea and there are some buildings.	Yes.	Male.	Male.
2857	An old bed is placed on the floor in an empty room. On the bed, there are two pairs of slippers. In the background, there is a wall with a photo frame on it.	No.	Female.	Female.
2858	In this image there are three people standing and smiling. In the middle there is a table on which there are food items. On the left there is a woman and a man. In the background there is a map. On the right there is a	Yes.	Male.	Male.
2859	A man is standing in front of a shelf with various items on it.	No.	Male.	Male.
2860	A man is playing tennis and is hitting the ball with a racquet.	No.	Male.	Male.
2861	In this image there are two women standing in front of a white wall.	No.	Female.	Female.
2862	A tennis player is hitting a tennis ball with a tennis racket.	Yes.	Male.	Male.
2863	In this image there is a football ground with a net. There are a few people standing on the ground. There are a few people sitting on the ground. There is a net. There are a few people standing on the ground. There is a	No.	Male.	Male.
2864	In this image we can see a microwave remote control, a bowl with some food items and a bottle with some liquid.	No.	Male.	Female.
2865	In this image there are two men standing. The man on the left is wearing white clothes and the man on the right is wearing white clothes. In the background there is a wall and a window.	No.	Male.	Male.
2866	A living room has a sofa with three cushions, a coffee table and a rug.	No.	Female.	Female.
2867	In a living room, there are five people playing Wii. One man is holding a controller.	No.	Female.	Female.
2868	A woman is playing wii in a living room.	Yes.	Female.	Female.
2869	In this image we can see a kite, a balloon, a person holding a balloon, a building, trees, hills, wires and the sky.	No.	Female.	Female.
2870	A child is flying a kite in a grassy field. In the background, there are many people walking.	Yes.	Female.	Female.
2871	In this image we can see people standing on the beach. In the background we can see buildings, trees, vehicles, poles, flags, sky and the sky is clear.	No.	Male.	Male.
2872	In this image there is a person standing on the water, and there is a kite in the air. At the back there is a sea, and there are clouds in the sky.	Yes.	Female.	Female.
2873	In this image there are two persons standing on the beach. In the background there is a hill and the sky.	No.	Male.	Male.
2874	In this image there is a clock on the left side of the image. There is a light on the right side of the image. There is a board on the right side of the image. There is a board on the left side of the image	No.	Female.	Female.
2875	A baseball game is going on and a man in a red Sox uniform is talking to a man in a black uniform.	NO.	Male.	Male.
2876	In this image we can see a baseball field with a few people playing baseball. We can also see a mesh fence, a few vehicles, a few trees, a few poles and the sky.	Yes.	Male.	Male.
2877	In this image there is a table on which there are plates, forks, knives, spoons, glasses, knives, bowls, cups, and other objects. In the center of the table there are pizza slices. In the background there is a person sitting	Yes.	Male.	Male.
2878	A woman is playing tennis.	No.	Female.	Female.
2879	In the image there is a red vase with red roses in it.	No.	Female.	Female.
2880	In this image there are many people standing on the road. There are many people sitting on the chairs. There are many trees. There is a building.	No.	Female.	Female.
2881	In this image we can see a group of people sitting on chairs in front of a table on which there are some objects. In the background we can see a building, plants, stairs, railing, trees and the sky.	No.	Female.	Female.
2882	A woman is holding a phone and appears to be talking on it. She is wearing a dark jacket and a white blouse. The background is blurry and looks like an urban setting.	Yes.	Female.	Female.
2883	In this image, we can see a man holding a mobile phone. We can also see a reflection of a mirror and a door in the background.	Yes.	Male.	Male.
2884	In this image we can see a building with windows and a clock. On the left side of the image we can see a building with windows and a clock. On the right side of the image we can see a building with windows and a clock.	No.	Female.	Female.
2885	In this image we can see a woman is sitting on the sofa and holding a glass with her hand. In the background there is a teddy bear on the sofa.	No.	Female.	Female.
2886	In the image we can see there is a clock tower. In the background there is sky.	No.	Female.	Male.
2887	A young girl holds a brown teddy bear.	Yes.	Female.	Female.
2888	In the image there is a blue glass vase sitting in front of a window.	No.	Female.	Female.
2889	In this image there are people sitting on a bench and there are food items on the table.	Yes.	Male.	Male.
2890	In this image there is a woman who is wearing a black dress. She is holding a spoon. There are some food items in the plates. There are some other food items in the plates. There are some other food items in the bowls. There	No.	Female.	Female.
2891	In this image there are two persons standing in front of a table on which there are bottles, plates, food items and glasses. In the background there are trees.	Yes.	Female.	Female.
2892	This picture shows a kitchen and we see a refrigerator and a stove and we see a kettle and a cupboard and we see a door and we see a mat and we see a box and we see a cupboard and we see a door and we	No.	Female.	Female.
2893	In this image we can see a table with a tablecloth, on the table there are two cups, a jar, a bottle, a plate, a glass, a bowl, a spoon, a fork, a knife, a napkin, a	Yes.	Female.	Female.
2894	A bathroom has a vanity with a sink and a mirror above it. There is a window to the right of the vanity. There is a chair to the right of the vanity. There are two rugs on the floor.	No.	Female.	Female.
2895	Two identical images, each displaying a bag, a teddy bear, a table with various items, and a bicycle. The bag in the top image is blue with a Star of David logo on it. The bag in the bottom image is yellow with a	No.	Female.	Female.
2896	In this image there is a dog and a human hand.	No.	Male.	Male.
2897	A bathroom with a tall white sink, glass door, and a tall white shelf with three objects on it.	No.	Female.	Female.
2898	An toilet is wrapped in paper with the name "AnSan" on it.	No.	Male.	Male.
2899	A bicycle is parked near a body of water. In the background, there is a large body of water with a small boat on it. There are trees and bushes on the far shore. The sky is cloudy.	No.	Female.	Female.
2900	In this image we can see a toilet, sink, cupboards, towel, and a curtain.	No.	Female.	Female.
2901	In this image we can see a man standing in front of the mirror. He is wearing a black shirt and a cap. In front of him there is a white color sink. On the right side there is a white color box with tissues.	Yes.	Male.	Male.
2902	A bicycle is parked on the grass by a river. In the background, there is a bridge and a mountain.	No.	Female.	Female.
2903	In this image we can see a bicycle stand and a person standing on the floor. In the background we can see a vehicle and a person standing on the floor.	No.	Male.	Male.
2904	A bathroom with two televisions in the mirror.	No.	Male.	Male.
2905	In this image there is a black and white cat sitting in the car. In the background there is a road, grass and trees.	No.	Female.	Female.
2906	In this image there is a woman standing on the road, behind her there are many bikes and vehicles. On the right side there is a tree and there are people walking on the road. At the top there is sky with clouds.	No.	Female.	Female.
2907	A bathroom with a toilet seat up.	No.	Female.	Female.
2908	A black and white photo shows a child riding a motorcycle on a dirt road. The child is wearing a helmet. In the background, there is a mountain range and a cloudy sky.	No.	Male.	Male.
2909	In this image there is a building with a clock on it.	No.	Female.	Female.
2910	In this image we can see a statue, clock, church, tower, and the sky.	No.	Female.	Female.
2911	In the image there is a black and white cat sitting on the kitchen floor. In front of the cat there is a yellow bowl. In the background there is a red and blue color cloth.	No.	Female.	Female.
2912	In this image we can see two motorcycles parked on the road. In the background of the image there is a building with windows and doors.	No.	Male.	Male.
2913	An office cubicle has a large computer desk with monitors, keyboard, mouse, telephone, and books on the shelves.	Yes.	Female.	Female.
2914	A plane is flying in the sky.	No.	Male.	Female.
2915	In this image we can see a bench on the ground. In the background there is a chair.	No.	Female.	Female.
2916	In this image we can see a giraffe standing on the ground. In the background we can see a wall, trees, branches and the sky.	No.	Female.	Female.
2917	A man is taking a picture of a bus. Behind him there is a building. On the bus there is text.	No.	Female.	Female.
2918	In this image we can see a bus on the road, there is a mirror, and in the mirror there is a reflection of a vehicle, and there are banners with text on it.	No.	Female.	Female.
2919	In this image there are some animals in the snow. In the background there is a fence and the sky.	No.	Female.	Female.
2920	In this image we can see a green bench on the land, in the background there is a water body, we can see some boats on the water body.	No.	Female.	Female.
2921	In this image we can see two giraffes in the middle of the image. On the left side of the image we can see a tree. In the background of the image we can see the trees, grass, a pole, a wall, the sky	No.	Female.	Female.
2922	This is a snowy scene. In the background, there are trees and a house. On the left side, there is a bench.	No.	Female.	Female.
2923	In this image I can see a red fire hydrant and a bicycle. The bicycle is placed on the snow.	No.	Female.	Female.
2924	In the foreground of the picture there is a bus. In the background there are buses, buildings, trees and boards.	No.	Female.	Female.
2925	In this image we can see a giraffe on the road and a car on the road. In the background we can see trees, plants, grass and the sky.	No.	Female.	Female.
2926	In this image we can see a bench on the left side of the image. There is a wooden box on the right side of the image. There is a grass on the ground. There is a wall in the background.	No.	Female.	Female.
2927	In this image we can see a bus, few people, vehicles, trees, buildings, street lights, boards, sign boards, poles, wires, sky, and the ground.	No.	Female.	Female.
2928	In this image there are sheep standing on the ground. In the background there is a fence. On the left side of the image there is a person standing.	Yes.	Female.	Female.
2929	In the picture I can see a pole with a sign board and a road with many lights. In the background I can see the bridge, buildings and the sky.	No.	Female.	Female.
2930	This is a black and white image. In this image, I can see a tower.	No.	Female.	Female.
2931	In this image we can see a train on the platform. There are many people standing on the platform. There are poles, lights, and a pillar.	No.	Female.	Female.
2932	In this image there are swans in the water.	No.	Female.	Female.
2933	In this image we can see a man standing on the road. In the background we can see the buildings, trees, boards, poles, a pole light, a board with text, a board with text, a tree, a pole, a building	Yes.	One.	Male.
2934	In this image there is a building with many windows. There are many lights attached to the pole. There is a sign with a black color.	No.	No one.	No.
2935	In the image there is a train on the tracks, behind the train there are some people standing and there are some buildings, trees and poles.	No.	Female.	Female.
2936	In the foreground of the picture there is a sign board, a tree, wires and a road sign. In the background there is a sky.	No.	Male.	Female.
2937	In this image we can see a parking meter, a building, a traffic signal, a building, a pole, a board, a traffic signal, a building, a pole, a tree, a building, a street light, a traffic signal,	No.	NO.	Female.
2938	In the image we can see there is a vehicle on the road and there is a person standing on the vehicle and there is a person standing on the road and there is a vehicle on the road and there is a person standing on the road and there	No.	Female.	Female.
2939	In the image we can see there is a cat on the rug. In the background there is a bag, a wall, a table and some other objects.	No.	Female.	Female.
2940	In this image we can see a bag, pens, keys, a book, a mobile, a wallet and some other objects on the couch.	No.	Female.	Female.
2941	In this image there is a cat sleeping on a black suitcase.	No.	Female.	Female.
2942	In the image there is a cat sleeping in a suitcase.	No.	Female.	Female.
2943	A person holds a donut with sprinkles in their hand. The cat is sitting behind the person.	No.	Female.	Female.
2944	In this image there is a wall with a painting on it and there are some shelves with some objects on it. There is a wall with a painting on it. There is a wall with a painting on it. There is a wall with a painting	No.	Female.	Female.
2945	In this image we can see a truck on the road. In the background we can see traffic lights, poles, buildings, boards, vehicles, and the sky.	No.	Female.	Female.
2946	In this image there is a man standing and giving a pose to the camera. Beside him there is a black cow. Behind the cow there is a man standing and giving a pose to the camera. Beside him there is a man standing and	No.	Male.	Male.
2947	In this image we can see many cows grazing on the grass. In the background we can see hills, trees, and the sky.	No.	Female.	Female.
2948	A woman is laying on a bed with a pillow.	Yes.	Female.	Female.
2949	In the image there are two elephants in a water body. Behind the elephants there are some plants and trees.	No.	Female.	Male.
2950	In this image there is a ship which is white in color and there is a person wearing orange color suit walking on the road. In the background there is a bridge, trees, buildings and the sky.	Yes.	Male.	Male.
2951	In this image we can see a ship on the water, beside the ship there is a boat, in the background we can see a bridge, there are some buildings, trees, and the sky.	No.	Female.	Female.
2952	In the image we can see there are elephants standing in the water. In the background there are trees and the sky.	No.	Female.	Female.
2953	In this image we can see a boat on the water, there are people standing on the boat, there are people standing on the boat, there are people standing on the boat, there are people standing on the boat, there are people standing on the	No.	Female.	Female.
2954	In this image we can see two persons standing and holding an umbrella. In the background we can see a building with pillars and a wall with designs.	No.	Female.	Female.
2955	In this image there is a dog on the grass. There is a yellow color object in the air. There is a wall in the background.	No.	Female.	Female.
2956	In the foreground of the picture there is a dog, on the dog there is a tag, in the background there is a house and plants.	No.	Female.	Female.
2957	In this image we can see a hallway with many bags on it. There is a photo frame on the wall. There is a door on the right side.	No.	Female.	Female.
2958	In this image there are two cars, one of them is red in color and the other one is in black color. In the background there is a wall and there are flower pots.	No.	Female.	Female.
2959	In the image there is a small dog with short hair, standing on the floor and holding a pink donut toy in its mouth. The dog is in black color. The floor is in cream color. There is a mat on the floor. In	No.	Female.	Male.
2960	In this image I can see a polar bear standing in the water. I can see the ice blocks and the water.	No.	Female.	Male.
2961	A woman is throwing a frisbee in front of an empty basket. Behind her, there is an empty basket. In the background, there are trees.	No.	Female.	Female.
2962	In this image we can see a dog and a remote control.	No.	Female.	Female.
2963	In this image we can see a bear sitting on the ground. In the background of the image there are plants, trees and the sky.	No.	Male.	Male.
2964	In the foreground of the picture there are two brown bears walking on the ground. In the background there are dry plants and the sky.	No.	Female.	Female.
2965	In this image we can see a man is sitting on the chair and a black dog is sitting on his lap. In the background there is a table, on the table there is a television, a cup, a bottle, a box, a box	No.	Male.	Male.
2966	In this image we can see a person sitting on a wooden platform and a dog standing on it. In the background we can see water.	Yes.	Male.	Male.
2967	In this image we can see two horses laying on the stones. In the background we can see the fence, trees, grass, sky and the clouds.	No.	Female.	Female.
2968	In the image there is a plate on a table, on the plate there is a fork and a piece of bread.	No.	Female.	Female.
2969	In this image there is a man standing and holding some fruits. There are fruits in the image. There are trees in the image. There are buildings in the image. There is a tent in the image.	Yes.	Male.	Male.
2970	In the image on a shelf, there are various items including a magazine, a plastic cup, a box of Wii sports balls, a bottle of soda, a box of cereal, a plastic container of soda, a box of cereal, a plastic	No.	Female.	NO.
2971	In the image there is a white plate on a table, on the plate there is a soup bowl, a pickle, a knife and a fork.	No.	Female.	Female.
2972	In the foreground of this image, there is a coffee cup, a banana and a box. Behind the box, there are bowls containing food items.	No.	Female.	Female.
2973	A baseball pitcher in a red shirt with the letters "F" on the front is throwing a baseball.	Yes.	Male.	Male.
2974	In this image we can see some plants and a broccoli.	NO.	Female.	Female.
2975	An apple and a knife with a carving on the blade of the knife.	No, there is no person in this image.	Female.	Female.
2976	A man is skateboarding on the stairs. There are people at the bottom of the stairs. There are buildings in the background.	No.	Male.	Male.
2977	In the image there is a woman standing in a grassy area and holding a fruit in her hands. The woman is wearing black colored sunglasses. In the background there are trees and a person walking.	No.	Female.	Female.
2978	In the image there is a table with a plate, a cup, a sandwich, a beer bottle, a flag, a napkin, a fork and a spoon on it.	No, there is no person in this image.	Male.	Female.
2979	A man wearing a green helmet is riding a skateboard on a road.	Yes.	Male.	Male.
2980	A boy is eating a sandwich in front of two other people.	NO.	Male.	Male.
2981	A black and white picture of a skateboarder in the air, doing a trick in a skate park.	Yes.	Male.	Male.
2982	In this image there are vegetables in the box.	No.	Female.	Female.
2983	A skateboarder is performing a trick above a sidewalk.	No.	Male.	Male.
2984	A boy is skateboarding in an outdoor swimming pool.	Yes.	Male.	Male.
2985	In this image we can see a person skating in the swimming pool. In the background we can see a building, trees, poles, a street light, a board, a railing, grass and the sky.	Yes.	Male.	Male.
2986	In the image there is a round black platter on a table, on the platter there are carrots, celery, tomatoes, cucumbers and a white sauce.	No, there is no person in this image.	Female.	Female.
2987	A person is sitting on a snowboard in the snow with a snowboard behind them. In the background, there is a snow-covered mountain.	Yes.	Female.	Female.
2988	A person is snowboarding down a slope. In the background, there are trees and a mountain. At the top, there is a sky with clouds.	Yes.	Male.	Male.
2989	In the foreground of the picture there is a white box on the grass. In the box there is a brown bread sandwich and a spoon. In the bottom right there is a cup with liquid.	No.	Male.	Male.
2990	In this image there is a person wearing a red color top and a red color bag. In the background there is a person sitting on a chair and there is a table. There is a person standing and there is a building. There is a car	Yes.	Male.	Male.
2991	A sandwich is filled with green leafy vegetables and white meat, next to a glass of beer.	No.	Female.	Female.
2992	In this image there is a person sitting on a surfboard in the water. The person is wearing a black T-shirt and black wetsuit. In the background there is a sky with clouds.	Yes.	Male.	Male.
2993	A baby is sitting on a wooden floor holding a blue and white cake with a ribbon on it. Behind the baby there is a balloon.	No.	Female.	Female.
2994	A bed sits in the foreground, next to a bag and an open magazine. In the background is a yellow wall with a floral design, a yellow lamp, a door and a window with yellow curtains.	No.	Female.	Female.
2995	A person is standing on the beach, holding a surfboard. In the background, there is an ocean with waves.	No.	Female.	Male.
2996	This image is a collage of four smaller images, each showing a different food item. The top left image shows a large pizza with pepperoni and cheese. The top right image shows a bowl of food with tomatoes and cheese. The bottom left image shows	No.	Male.	Male.
2997	A surfer is surfing on a wave.	Yes.	Female.	Male.
2998	A woman is lying on a bed with her head on a man's back. She is wearing black. Beside her, there is a man. He is lying on the bed. He is wearing black. In the background, there is a bed	Yes.	Male.	Male.
2999	In this image there is a desk with a keyboard, mouse, telephone, speakers, monitor, and a few other objects on it. In the background there is a wall with a frame.	No.	Female.	Female.
