index	prompt1	prompt2	prompt3	prompt4
3770	In this image there is a dog in the middle of the image, standing on the floor, behind the dog there is a table, on the table there is a cake, beside the cake there is a candle, in the background there is a wall	Yes.	Dog.	Dog.
3771	A man in a black wetsuit is on a surfboard on the ocean.	Yes.	Male.	Male.
3772	A woman is surfing in the ocean.	Yes.	Female.	Female.
3773	In this image we can see a man on a surfboard in the water. In the background we can see the sky with clouds.	No.	Male.	Male.
3774	In the foreground of the picture there is a cake with white and red color borders, on which there is something written. In the background there is a knife, a plate and a cake.	No.	Female.	Male.
3775	In this image we can see a man and a child are standing in the water. The man is wearing a white t-shirt and a brown cap. The child is wearing a green t-shirt and blue shorts. In the background we can see	Yes.	Male.	Male.
3776	A man is surfing on the ocean.	Yes.	Male.	Male.
3777	Two women are sitting at a table with pizza in a box.	Yes.	Female.	Female.
3778	A tennis player is swinging a racquet at a tennis ball.	Yes.	Male.	Male.
3779	In this image we can see a tray with food items and a plate with food items and a glass with a drink in it.	NO.	Female.	Male.
3780	A tennis player is hitting a tennis ball with a racquet. There is an orange carpet on the ground.	Yes.	Male.	Male.
3781	A living room with a fireplace, cushions, curtains, a mirror, a table, books, a window, a tree, and a plant.	No.	Female.	Female.
3782	A messy computer desk with a bottle of Milk of Lotion in front of a poster of a person.	Yes.	Male.	Female.
3783	An open cup of pithub social coding is placed on a wooden desk. To the right of the cup, there is an electronic mouse and an adapter.	No.	Female.	Female.
3784	A man is standing on a snowy mountain wearing a black jacket with a name tag and a red and black cap.	Yes.	Male.	Male.
3785	Living room with Christmas tree, couch, coffee table, globe, lamp, TV, curtain, and photo frame.	No.	Mom.	Mom.
3786	In the center of the image there is a building. In the building there is a glass door. There is a person walking on the road.	No.	Female.	Female.
3787	In this image we can see a group of people standing on the road and holding a camera in their hands. In the background we can see a house, trees, a flag, a person holding a camera and the sky.	Yes.	Female.	Female.
3788	A man is standing on the beach holding a colorful kite. In the background, there is a large kite flying in the sky.	Yes.	Male.	Male.
3789	A baseball game is underway, with a player in an orange and black uniform in the batter's box.	No.	Male.	Male.
3790	A man is playing tennis. He is wearing a white shirt, black shorts, and white shoes. He is holding a racket. In the background, there is a banner with the word "HIPS" on it.	Yes.	Female.	Male.
3791	In this image there is a table in the middle of the image. On the table there is a plate, a mobile phone, a bowl, a bowl with food, a bowl with food in it and a bowl with food in it. In the	No.	Female.	Female.
3792	In the center of the image there are many food items in the trays.	No.	Female.	Female.
3793	In this image there is a tennis racket placed on the ground. In the background there is a net and trees.	No.	Female.	Female.
3794	In this image we can see a person standing on the ground holding a tennis racket. In the background we can see a building, trees, poles, a light pole, a banner, a fence, a person walking, a person standing on the	No.	Male.	Male.
3795	A laptop sits on a wooden desk in front of a bookshelf.	No.	Female.	Male.
3796	In this image we can see a kitchen, in the kitchen there are some bowls, bottles, jars, a table, a chair, a refrigerator, a microwave, a flower vase, a potted plant, a table, a wall, a photo	No.	Female.	Female.
3797	In this image we can see a man wearing a costume and holding a red object. In the background we can see a building, trees, people, tables, chairs, poles, a board, a tent, a person holding a bag, a person	No.	GUY.	GUY.
3798	A kitchen with a stove and a kettle on top.	No.	Female.	Female.
3799	A man is standing next to a tree. He is wearing a black shirt and gray pants. Behind him, there is a blurred background with trees.	No.	Male.	Male.
3800	A man holds a cell phone in his hand.	No.	Male.	Male.
3801	In the image there is a refrigerator with a plant on top of it and a potted plant in a red pot on top of it.	No.	Female.	Female.
3802	In this image we can see a building with windows and a clock on the wall.	No.	Female.	Female.
3803	In the picture we can see a person's hand holding an apple and placing it on the table and beside him we can see a cat sitting on the plastic container and eating the apple.	No.	Male.	Male.
3804	In the picture we can see a food processor with a black color and a knob on it, which is placed on a wooden surface, beside it we can see a black object with a lid and a bowl with ice cubes in it. Behind it we	No.	Female.	Female.
3805	In this image we can see a table with a clock, a book, a skull, a wall with a design and a few other objects.	No.	Female.	Female.
3806	In this image we can see a clock tower with a white face and black numbers. In the background we can see buildings, lights, and smoke.	No.	Female.	Female.
3807	In this image there are two vases on a wooden surface.	No.	Female.	Female.
3808	In this image there is a flower in a glass vase.	No, there is no person in this image.	Female.	Female.
3809	In this image we can see a cat in a bowl, there are some objects on the counter, there are some objects on the wall, there are some objects on the hooks, there is a tap, there is a sink, there is a tap	No.	Female.	Female.
3810	A kitchen with a white refrigerator and white cabinets, on the countertop there is a pot on it.	No.	Female.	Female.
3811	A chef is cutting a pizza with a knife. There are two other pizzas on a table.	Yes.	Female.	Male.
3812	In this image we can see a person wearing a white shirt and a cap is standing in front of a table. On the table we can see food items, plates, bowls and other objects. In the background we can see a person standing and a	No.	Male.	Male.
3813	A man is sitting on a bicycle while looking at something on the screen of a building.	Yes.	Female.	Male.
3814	In this image there is a bicycle which is in black color, beside the bicycle there is a statue, behind the bicycle there are trees, buildings, grass, a statue and a person.	No.	Female.	Female.
3815	In this image we can see a wash basin, a bottle, a paper towel roll, a glass, a door, a switch board, a wall and a mirror.	No.	Female.	Female.
3816	In this image there is a person riding a bike on the road. There are vehicles on the road. There are trees on the left side. There are buildings on the left side. There is a person on the right side. There are wires on	Yes.	Male.	Male.
3817	In the foreground of the image there is a man sitting on a motorcycle. In the background of the image there is a wall with a painting of birds.	Yes.	Female.	Male.
3818	In this image there are many bikes.	No.	Female.	Female.
3819	A man is riding a motorcycle on an open race track.	Yes.	Male.	Male.
3820	A plate of breakfast sandwiches with banana, eggs, bacon and mustard.	No.	Female.	Female.
3821	A person is on a white and blue motorcycle in the middle of a race.	No.	Male.	Male.
3822	A person is riding a motorcycle in the race.	Yes.	Male.	Male.
3823	In this image there is an airplane flying in the sky.	No.	Female.	Female.
3824	In this image we can see a person standing on the bridge. In the background we can see a bus, trees, a fence, a building, a sky and clouds.	No.	Female.	Male.
3825	In this image we can see giraffes standing in the pen. In the background we can see trees, fence, poles, grass, plants, a shed, a vehicle, a road, a fence, a person, a vehicle, a building and the	No.	Female.	Female.
3826	A bench is placed on the sand at the edge of a beach. In the background, there is a body of water, possibly a sea or ocean, with a few clouds in the sky. There is some greenery on the right side of the image	No.	Female.	Female.
3827	In this image there is a fire hydrant on the road. There are people standing on the road. There are vehicles on the road. There are trees and buildings in the background.	No.	Female.	Female.
3828	In the image there is a bus which is white in color and in the background there is a building with glass windows and a few other vehicles on the road.	No.	Male.	Male.
3829	In this image we can see a hydrant, a board, a sign board, a door, a wall and a security camera.	No.	No one.	Male.
3830	In this image there is a hydrant in the middle of the image. In the background there are trees, plants and the sky.	No.	Female.	Female.
3831	In this image we can see there are some boats on the water, there are some birds on the poles, there is a boat on the water, there are some trees, there is a building, there is a sky.	No.	Male.	Female.
3832	In this image there are many vehicles on the road. There are many bags on the ground. There are many people on the road. There are buildings in the background. There is a roof in the background. There is a sky in the background.	No.	Male.	Male.
3833	A man is cooking a vegetable in an oven.	Yes.	Male.	Male.
3834	In this image we can see a building with a sign board, a light pole, a door and the sky.	No.	Female.	Female.
3835	In this image we can see a bird on the branch of a tree. The background of the image is blurred.	No.	Female.	Female.
3836	A street scene with a red brick street sign for Slater Street.	No.	Female.	Male.
3837	A train station with a large metal train parked in the middle.	NO.	Female.	Female.
3838	In this image we can see a train on the wall, stairs, lights, steps, a board, a door, a table, a chair, a box, a wall and some objects.	No.	Female.	Female.
3839	In this image we can see a model train on the tracks. In the background we can see buildings, trees, poles, wires, and the sky.	No.	Female.	Female.
3840	In this image we can see two persons standing on the road. In the background we can see a traffic signal, a building, a pole, a traffic light, a board, a road, a vehicle, a tree and the sky.	No.	Male.	Jeopardy.
3841	In this image we can see a train on the ground, there are some people, vehicles, trees, poles, wires, buildings, and the sky.	No.	Female.	Male.
3842	A trolley car is on a street in a place where traffic is lightened.	No.	Female.	Female.
3843	In this image there is a person standing and holding a traffic signal pole. There is a car. There is a sign board. There is a sign board with text. There is a sign board with text. There is a sign board with text.	Yes.	Male.	Male.
3844	Train at the station.	Yes.	Female.	Male.
3845	In this image we can see a black and white picture of a woman standing and holding a baby in her hands. Beside her there is a black and white picture of a horse and a woman holding a baby in her hands. Beside her there	No.	Female.	Female.
3846	In this image we can see three men are running and playing a game. They are holding the sticks in their hands. In the background we can see a board with some text on it.	Yes.	Male.	Male.
3847	In the foreground of the image, there is a cow standing in the water. In the background, there are plants with flowers and grass.	No.	Female.	Female.
3848	A woman is standing next to two cows. One cow is black and white. The other cow is brown and white. In the background, there is a red and pink building. There are trees and the sky is in the background.	Yes.	Female.	Male.
3849	In this image we can see a mouse on the wooden surface.	No.	Female.	Female.
3850	In the foreground of the image, there are boats, ropes, and other objects. In the background, there is a building, a bridge, a pole, a light, and a mountain. At the top, there is a sky with clouds.	No.	Female.	Female.
3851	In this image there are people walking on the road. There are umbrellas on the road. There are trees. There are buildings. There are people standing on the road.	No.	Male.	Male.
3852	In this image we can see a person holding an umbrella and walking on the road. In the background we can see a building, boards, poles, grass, a board, a wall, a board, a person, a pole, a road,	Yes.	Female.	KNEE.
3853	In this image we can see a person walking on the road. There is a dog on the road. In the background there is a building.	Yes.	Female.	Male.
3854	A black and white image shows several boats docked along a body of water.	No.	Female.	Male.
3855	A man is wearing glasses and a shirt with stripes.	NO.	Male.	Male.
3856	In this image there are a few people standing and sitting. There are a few people standing and sitting. There are a few trees and a few people standing. There are a few people sitting. There is a person wearing a hat. There is a	No.	Female.	Female.
3857	A man is sitting with a tie and a shirt. He is wearing a tie with a pattern of interlocking squares. He is wearing a black jacket and a white shirt. He is looking to the side.	Yes.	Male.	Male.
3858	A black and white cat is sitting on top of a stainless steel refrigerator.	No.	Female.	Female.
3859	In the image there is a brown suitcase with a label on it which has the number 61 on it. Beside the suitcase there is a blue suitcase with a handle. Beside the blue suitcase there is a white object	No.	Female.	Female.
3860	In this image there are two people in the boats, one person is holding a paddle, there are some people sitting in the boats, there are some people standing, there is a boat in the water, there are some buildings in the background.	No.	Male.	Male.
3861	In this image there are many people standing and holding umbrellas. In the background there are buildings and boards.	Yes.	Female.	Female.
3862	In this image we can see chairs, tables, umbrellas, poles, plants, rocks, water and the sky.	No.	Female.	Female.
3863	In this image we can see umbrellas hanging from the tree. In the background we can see the sky.	No.	Female.	Female.
3864	In this image we can see a group of people standing on the road. The people are wearing costumes.	No.	Female.	Female.
3865	In this image we can see a man and a woman lying on the sand. In the background we can see cars, trees, fencing, plants, grass, and the sky.	Yes.	Male.	Male.
3866	In this image we can see a woman holding a bucket in her hand and a dog is walking on the ground. In the background we can see a fence, trees, sign board, poles, grass, road, sign board, and a dog.	No.	Female.	Female.
3867	In this image there are two zebras standing on the grass. In the background there are plants.	No.	Female.	Female.
3868	In this image we can see a person sitting on a horse and riding it. Behind the horse there are many horses walking on the ground. In the background there are many trees and the sky is clear.	Yes.	Male.	Male.
3869	In this image there is a white color object on the surface. On the object there is a cup of coffee. On the right side of the image there is a banana.	No.	Female.	Female.
3870	In this image we can see a few people walking on the road, there are bananas in the shelves, there are vehicles on the road, there are buildings, there are trees, there is a store with a board on it, there are boards with	No.	Male.	Male.
3871	In this image there are many people standing and sitting. In the middle there are many bananas. On the right there is a person standing. In the background there is a building.	No.	Female.	Female.
3872	In this image we can see a toy on the green color broccoli. In the background we can see the sky with clouds.	No.	Female.	Female.
3873	In this image there are some bananas.	No.	Female.	Female.
3874	In this image there is a table, on the table there is a cloth, knife, fork, plate, wine glass, bowl, food items, and a plate.	No.	Female.	Female.
3875	A dining table has a plate with a sandwich and fries, a glass of wine, and a plate with a salad.	No.	Female.	Female.
3876	A skateboarder is in the process of grinding a skateboard in a street skate park.	Yes.	Male.	Male.
3877	A plate of food with a cup of dipping sauce in the lower right corner.	No.	Female.	Female.
3878	In this image there is a table, on the table there are plates, bowls, glasses, forks, tissues, and food items.	No.	Male.	Male.
3879	In this image there are two plates on the table. On the plates there are food items. In the background there is a table and a person's hand.	No.	Female.	Female.
3880	A man in a Wetsuit is surfing in the ocean.	Yes.	Male.	Male.
3881	In this image we can see a person standing on the beach holding a surfboard. In the background we can see the sky, water, the sand, the board, the board, the person, the board, the water and the sky.	Yes.	Male.	Male.
3882	In this image we can see a cake with a number 7 and some other items on it. There is a person's hand on the cake. There is a book and a cup on the table.	No.	Female.	Male.
3883	In this black and white image we can see a person standing on the water with a sail. In the background we can see the ocean with the waves and the sky which looks cloudy.	Yes.	Female.	Male.
3884	In this image we can see a person's hand holding a burger. In the background we can see a plate with food items and a cloth.	Yes.	Female.	Male.
3885	A woman is surfing in the ocean.	Yes.	Female.	Female.
3886	In this image we can see a bed with pillows on it. There is a bedside table with a lamp and a vase on it. There is a window with a door.	No.	Female.	Female.
3887	This image shows a bedroom with a modern and cozy design. The primary objects in the image are:  1. **Bed**: The bed is a modern, wooden-framed unit with a dark brown finish. It has a simple, minimalist	No.	Female.	Female.
3888	In this image we can see a person sitting on the bed. In the background we can see a wall, a tree, a table and a few other objects.	Yes.	Male.	Male.
3889	In this image, there is a bed in the center of the image. There are pillows on the bed. There is a black color bed frame. There are shoes on the floor.	No.	Female.	Female.
3890	In this image we can see a bed, pillows, a pillow case, a bedside table, a plant, a fish tank, a fish, a fish, a fish, a fish, a fish, a fish, a fish, a fish	No.	Female.	Female.
3891	In this image we can see a person surfing on the water.	Yes.	Male.	Male.
3892	In this image there are two persons sitting on a table. On the table there is a bottle, a plate with food items, a glass with water, a plate with food items and a fork. In the background there are cars on the road,	Yes.	Male.	Male.
3893	In this image there is a television on a black TV stand. In the background there is a plant, books, a photo frame, a wall, a photo frame, a potted plant and a window.	No.	Female.	Female.
3894	In this image we can see a plate with food item and a pan.	No.	Female.	Female.
3895	A slice of pizza sits on a dark red plate.	No.	Female.	Female.
3896	A man is playing tennis. He is wearing a grey t-shirt and white shorts.	Yes.	Male.	Male.
3897	A woman is playing tennis, holding a racket. Behind her, a man is standing.	No.	Female.	Female.
3898	An older man is standing and talking on the phone. He is wearing a white hat.	No.	Male.	Male.
3899	A person's hand is holding an electric toothbrush, which is being used on a cat. The cat is lying on a blanket, its head on the person's lap.	No.	Female.	Female.
3900	This image depicts a cozy attic bedroom with a wooden floor and a wooden wall. The room is dimly lit, with the light source coming from a small lantern on a wooden nightstand. The room is furnished with two twin-sized beds, one	No.	Female.	Female.
3901	This image depicts a cozy attic bedroom with a rustic and cozy atmosphere. The room is characterized by its exposed wooden walls and a pitched roof. The wooden paneling is primarily composed of light-colored wood, giving the attic a warm and inviting appearance.	No.	Female.	Female.
3902	A man is sitting on a step stool in a living room. A child is standing in front of him. In the background, there is a couch and a plant. On the wall there is a photo frame and a lamp.	Yes.	Male.	Male.
3903	There is a living room with a couch, two chairs and a table. On the table there are books and a statue. Behind the couch there is a fireplace and a television.	No.	Female.	Female.
3904	In this image we can see a keyboard on a table. On the right side of the keyboard there is a monitor. On the left side of the keyboard there is a pen and a switch. On the right side of the keyboard there is a mouse	No.	Female.	Female.
3905	A living room has a fireplace and a clock.	No.	Female.	Female.
3906	In this image there are a few people standing on the ground. In the background there are a few flags and a few people standing on the ground.	Yes.	Male.	Male.
3907	In this image there are people standing on the beach. In the background there are rocks and water. On the right side of the image there is a rock.	No.	Female.	Female.
3908	In this image we can see a boy standing on the ground. In the background we can see a person standing on the ground, a kite, a mountain, a hill, some plants and the sky.	NO.	Male.	Male.
3909	In this image we can see a statue and a kite. In the background we can see a building and the sky.	No.	Female.	Male.
3910	In the center of the image, there is a clock. To the left, there is a building. To the right, there are buildings. In the background, there are trees, vehicles, and buildings. At the bottom, there is water.	No.	Female.	Female.
3911	In this image we can see a person playing tennis. There is a fence in the image. There are trees in the image.	Yes.	Male.	Male.
3912	A female athlete is stretching her hands out to the side, on a tennis court.	Yes.	Female.	Female.
3913	A collage of five images shows a man standing and holding a tablet in his hands. In the first image, he is wearing a blue shirt and a tag around his neck. In the second image, he is wearing a plaid shirt and a tag	Yes.	Male.	Male.
3914	In this image there are bags on the floor. There are people legs.	COPIED.	Female.	Female.
3915	A woman is holding a phone to her ear and looking upwards. In the background, there is a chalkboard with the words "XOAA9" written on it.	Yes.	Female.	Female.
3916	On a table, there is a phone and a mobile phone, one is black and the other is silver.	No.	Female.	Female.
3917	In this image there is an oven in the middle of the image. There is a person standing in the middle of the image. There is a person standing on the right side of the image. There is a person standing on the left side of the	No.	Female.	Female.
3918	In this image we can see a blender, a knife, a glass, a plate, a bowl, a bottle, a jar, a spoon, a knife, a glass and a plate on a granite countertop. In the background, we can	No.	Female.	Female.
3919	In this image there is a painting of two dolls, one of them is wearing a jacket and the other one is wearing a shirt. Both the dolls are wearing red hair. In the background there is a wall.	Yes.	MALE.	Female.
3920	In this image there is a building, there are trees, there is a sky, there is a tower, there is a weather vane, there are leaves, there is a tree.	No.	Female.	Female.
3921	In this image there is a clock on a pole. In the background there is a building with glass doors and windows. There are trees and plants. There are benches.	No.	Male.	Male.
3922	In this image we can see a brown teddy bear is holding a cardboard sheet with its hands. The teddy bear is standing on the floor.	NO.	Female.	Female.
3923	In this image there are a few people sitting around the table. There are a few people standing. There is a man standing in front of the table. There is a mirror on the wall. There are a few lights on the wall. There is	Yes.	Female.	Male.
3924	Several men are sitting around a table eating and drinking.	Yes.	Male.	Male.
3925	A man in a graduation gown is holding a wine glass in his right hand. He has a black eye and there is a tie on his left hand. There is a frame on the right side of the image.	No.	Male.	Male.
3926	In this image we can see a man wearing glasses, there are glasses on the table, there is a bottle with a label, there is a water bottle, there is a camera, there is a person standing, there is a wall in the background	No.	Male.	Male.
3927	In this image we can see a group of people standing on the road. We can also see a person sitting on the ground. We can also see a person holding an umbrella. We can also see a building in the background. We can also see	No.	Female.	Female.
3928	In the image there is a person looking upwards and to the right side of the image there is a man in a black suit and a shirt with a pink and white striped shirt.	No, there is no person in this image.	Male.	Male.
3929	A woman with a blue jacket and spectacles is standing behind a Triumph motorcycle. A man in a white shirt and a brown belt is standing to the left of the woman.	No.	Male.	Male.
3930	In this image we can see a kitchen, in the kitchen there are some objects, a table, a bowl, a plate, a bowl, a bowl, a bowl, a bowl, a bowl, a bowl, a bowl, a bowl,	No.	WOMEN.	Female.
3931	In this image we can see a refrigerator, a stove, a microwave, a toaster, a kettle, a cupboard, a cupboard with papers, a cupboard with pictures, a microwave, a toaster, a kettle, a cup	No.	Female.	Female.
3932	In this image we can see a horse cart, two horses, a man riding the horse cart, a man holding the horse cart, a man standing on the ground, a pole, a banner, some trees, some lights, some boards, some	Yes.	Female.	Male.
3933	A man is waving with a helmet on his head.	Yes.	Male.	Male.
3934	A man is sitting with his hand on a brown cow.	No.	Male.	Male.
3935	In the foreground of the picture there is a car, on the car there is a cat. In the background there is a house and a red object.	No.	Female.	Female.
3936	In this image there are a few people walking on the road, there are a few vehicles on the road, there are a few buildings, there are a few trees, there is a building with a sign board, there is a tree, there is	No.	Female.	Male.
3937	A toilet with decorative elements is displayed in a bathroom.	No.	Female.	Female.
3938	In this image there are many vehicles parked on the road. There are many people standing on the road. There are many buildings and poles. There are many lights.	Yes.	Male.	Male.
3939	There is a blue chair in the foreground. There is a table in the foreground. There are monitors, keyboards, a keyboard, a mouse, a telephone, a bottle, a box, a cup, a pen, a chair, a chair,	No.	Female.	Female.
3940	In this image we can see a man sitting on a pillar. In the background we can see a man, a bike, a fence, a pole and the sky.	No.	Male.	Male.
3941	In this image there is a woman standing in the middle of the image, she is wearing a hat and a red color t-shirt. In the background there are many people standing, there are many buildings, there are many boards, there is a	Yes.	Female.	Female.
3942	An airplane is flying over the water.	No.	Female.	Male.
3943	In the image we can see an airplane in the sky.	No.	Female.	Male.
3944	An airplane is on the ground, on a grassy area. In the background, there are mountains covered with snow.	No.	Female.	Female.
3945	In this image we can see a group of people standing on the ground. In the background we can see a plane, trees, mountains, tents, grass, sky and clouds.	Yes.	PERSONNEL 5.	Male.
3946	In this image we can see a plane on the runway, chairs, tables, a person standing, a pole, a board, a vehicle, a building, trees, clouds and the sky.	No.	Female.	Male.
3947	An airplane with a blue and teal logo is on the runway.	No.	Female.	Female.
3948	A small boy is standing at an airport window, looking out at the runway. To the left of the boy, there is an airplane. To the right, there are orange traffic cones.	No.	Male.	Male.
3949	In this image we can see a clock on the wall of a building, a bench, a door, a window, a potted plant, a basket and the sky.	No.	Female.	Female.
3950	In this image there are two giraffes.	No.	Female.	Female.
3951	In the image we can see a bus parked on the road. On the bus there are some lights and a number. In the background we can see some vehicles and the sky.	No.	Female.	Male.
3952	A bus with the number 8988 on the front is parked on the street.	Yes.	Female.	Male.
3953	In the foreground of the picture there is a red bus, on the bus there is a number 427. In the background there are cars, buildings, trees, poles, boards, traffic lights, people, bicycles, boards, poles,	Yes.	Male.	Male.
3954	In this image there are people riding bikes on the road. There are people standing on the road. There are people riding motorcycles. There are people standing on the road. There are trees. There is a tower. There is a fence.	No.	Female.	Male.
3955	In this image there are a few people standing near the bus. In the background there are a few vehicles on the road and a building.	No.	Female.	Female.
3956	In the image there is a blue bus which is old and rusted.	No.	Female.	Female.
3957	In this image I can see the animals in the zoo. I can see the animals are in different positions. I can see the wall, roof, lights and the floor.	No.	Female.	Female.
3958	In this image we can see a train on the railway track. On the train there are some people. In the background there are some poles, trees, a board and the sky.	Yes.	Female.	Female.
3959	In this image there are three birds hanging from the branches of a tree.	No.	Female.	Female.
3960	In this image there are two wooden poles with signs attached to them. On the left pole there is a sign which is written as "Rath" and on the right pole there is a sign which is written as "Path". In the background there	No.	Female.	Female.
3961	In this image we can see a cat lying on a laptop and a toy. In the background we can see a table, cupboards, a plant, a glass, a box, a wall, a switch board, a laptop, a vase,	No.	Female.	Female.
3962	In this image we can see a train on the track and a man standing near the platform.	Yes.	Male.	Male.
3963	A train is parked on a track, with yellow caution tape around the platform. On the right, there is a building with a dome-like structure. On the left, there are trees and a building with a sign on it.	No.	Female.	Female.
3964	In this image we can see railway tracks, electric poles, cables, trees, sky with clouds.	No.	Female.	Female.
3965	A street has a stop sign with a one way sign.	No.	Female.	Female.
3966	An orange and yellow truck is parked on a city street. In the background, there are cars and a building.	No.	Female.	Female.
3967	In this image there is a person holding a rope in his hand and there is a dog standing on the grass. There is water in the pond. There is grass on the ground. There is a person standing on the grass. There is a sky	No.	Female.	Female.
3968	In this image we can see vehicles on the road, grass, fencing, houses, trees, poles, wires and the sky.	No.	Female.	Female.
3969	In this image we can see a bus on the road. On the bus there are two persons sitting. In the background there are trees.	No.	Female.	Male.
3970	In this image we can see a truck on the road. In the background of the image there is a house, trees, poles, wires, cars, grass, sky and the cloudy sky.	No.	Female.	Female.
3971	Two cats are looking out a window, which is covered with a white curtain.	No.	Female.	Female.
3972	A man is standing next to a cow in a field.	Yes.	Male.	Male.
3973	In this image we can see a boat on the ground, there are some plants, flowers, a pipe, a board, a person, a vehicle, a person walking, a person standing, a person holding a camera, a person standing, a	No.	Female.	Female.
3974	In this image there is an elephant.	No.	Female.	Male.
3975	A man is playing drums and holding drumsticks up in the air.	Yes.	Male.	Male.
3976	A man is wearing a white shirt with a red tie. He is standing in front of a door.	NO.	Male.	Male.
3977	In the image there is a brown teddy bear on the left side of the image, beside it there is a photo frame with a beach scene and a group of people on the beach. To the right of the photo frame there are many cards, posters	No.	Female.	Male.
3978	In this image there are two women standing. One woman is holding a tie. In the background there is a wall with some paintings on it.	Yes.	Female.	Female.
3979	In this image we can see a boat on the water, beside the boat there is a bridge, beside the bridge there is a wall, beside the wall there are trees, in the background there is a sky with clouds.	No.	Female.	Female.
3980	A woman is holding a white umbrella and smiling. In the background, there is a store with many items hanging on the wall and a ladder.	Yes.	Female.	Female.
3981	In this image I can see a person is riding a bike and holding a stick. I can see a person is riding a motorcycle and holding a stick. I can see a person is riding a bicycle and holding a stick. I can see a person	No.	Female.	Female.
3982	In the image we can see there are elephants and they are grazing on the grass. In the background there are trees and the sky is cloudy.	No.	Female.	Female.
3983	A person's hand is holding an orange pizza and a slice of bread, next to a small dog with red eyes.	No.	Male.	Male.
3984	In this image we can see a few bags and a box in the box.	No.	Female.	Female.
3985	In the image there are three dogs on a couch, two black and brown dogs and one grey and brown dog.	No.	Female.	Female.
3986	In this image we can see a few people running on the ground, a man in a blue shirt is running, a man in red shorts is running, a car is moving on the ground, a building is in the background, electric poles, trees	Yes.	Male.	Male.
3987	In this image we can see a dog inside the car.	No.	Female.	Female.
3988	In this image we can see a woman is sitting on the bed and holding a dog. In the background we can see a curtain, a table, a box, a wall and some other objects.	Yes.	Female.	Female.
3989	A dog is running with its mouth open and its tongue out.	No.	Female.	Female.
3990	In this image I can see two zebras and one of them is eating a meat.	No.	Zebra.	Zebra.
3991	In this image there are five people standing on the rocky surface. There are two people sitting on the rocks. There is a person holding a bottle in the middle of the image. There is a person holding a plate in the middle of the image.	No.	Female.	Female.
3992	In an outdoor animal enclosure, a zebra is facing the camera and appears to be walking towards the viewer. The zebra's body is striped with black and white, and its legs are spread out. The background shows a fenced area with vertical wooden posts	No.	Female.	Female.
3993	In this image, there are many animals in the middle of the image. There are trees and grass on the left side of the image. There is water on the right side of the image.	No.	Male.	Male.
3994	In the center of the image there is a zebra. In the background of the image there is sand.	No.	Female.	Female.
3995	In the image there are several zebras standing in a grassy area. Behind them there are some trees.	No.	Female.	Female.
3996	In this image we can see a person wearing a hat and sunglasses, holding a horse in his hand. In the background we can see a wooden fence, trees, grass and the sky.	Yes.	Female.	Female.
3997	In this image we can see a person sitting on a horse cart. In the background we can see a house, trees, plants, grass, a road, a person sitting on a chair, a person standing, a person sitting on a chair,	No.	Female.	Female.
3998	In this image there is a horse standing on the ground. In the background there is a house and trees.	No.	Female.	Female.
3999	A skier is skiing down a snowy hill.	Yes.	Female.	Female.
